CustomerID,Name,Email,Location,Gender,AgeGroup,CustomerType
CUST09778,Claire Everett,cassie40@yahoo.com,"Williamsland, Wyoming, Nauru",Female,25-34,New
CUST09779,Molly Cook,thoward@gmail.com,"Lake Dale, Hawaii, Sierra Leone",Other,25-34,New
CUST09780,Frank Chung,simsnathaniel@mcneil-barker.com,"Brownfurt, West Virginia, Bahamas",Male,45-54,Returning
CUST09781,Lisa Barnes,aaroncraig@gmail.com,"Port Erica, Colorado, Saudi Arabia",Male,35-44,New
CUST09782,Mark Thompson,icarson@gmail.com,"Lake Laurie, Georgia, Ukraine",Other,35-44,Returning
CUST09783,Rachel Harmon,jerrypatterson@keith.com,"West Amberland, Tennessee, Mauritania",Female,45-54,Returning
CUST09784,Brenda Wood,penalori@frank-sanders.com,"North Shelby, New Jersey, Netherlands Antilles",Male,55+,Returning
CUST09785,Cody Walls,pettybrett@carpenter-brown.com,"South Melissatown, Nebraska, Austria",Female,25-34,New
CUST09786,Teresa Williams,bruce90@gmail.com,"Michaelhaven, Vermont, India",Female,18-24,New
CUST09787,Sarah Griffin,ewhite@yahoo.com,"Lanestad, Pennsylvania, Norfolk Island",Female,45-54,New
CUST09788,Angela Richardson,aliashley@yahoo.com,"Gregoryhaven, Arizona, Italy",Male,18-24,New
CUST09789,Alex Russell,avilabrittany@yahoo.com,"New Barbara, Delaware, Yemen",Other,25-34,New
CUST09790,Christopher Hurst,sara23@johnson-gonzalez.com,"Geraldport, Montana, Congo",Other,35-44,Returning
CUST09791,Lawrence Stone,rachel27@yahoo.com,"New Monicahaven, Connecticut, Sao Tome and Principe",Other,25-34,Returning
CUST09792,Eric Mitchell,sierragrant@gmail.com,"West Thomasbury, Wisconsin, Sao Tome and Principe",Other,55+,New
CUST09793,Heather Martinez,pennyschaefer@yahoo.com,"Amandaberg, South Dakota, Afghanistan",Other,55+,New
CUST09794,Mrs. Natalie Smith,obrown@hotmail.com,"Sandersborough, Alabama, Sweden",Male,55+,New
CUST09795,Joseph Harris,morganallen@reyes.info,"Jessicafurt, Louisiana, Burkina Faso",Other,25-34,New
CUST09796,Christopher Matthews,johnadams@yahoo.com,"West Hailey, New Mexico, Myanmar",Other,55+,Returning
CUST09797,Tracy Blake,sdaugherty@gmail.com,"Karenbury, Wyoming, United Kingdom",Male,35-44,Returning
CUST09798,Crystal Hebert,jessicamartinez@hotmail.com,"Francisberg, Kansas, Palestinian Territory",Male,25-34,New
CUST09799,Jessica Sherman,carlosbell@hotmail.com,"Fosterburgh, West Virginia, Brunei Darussalam",Male,55+,New
CUST09800,Carol Hall,brendamcintosh@rocha.com,"Hollowayburgh, New Mexico, Oman",Female,35-44,New
CUST09801,Jennifer Davenport,christine68@hotmail.com,"Davidshire, West Virginia, Sudan",Female,25-34,New
CUST09802,Dawn Stokes,michellewells@yahoo.com,"West Michael, Minnesota, Macao",Female,55+,New
CUST09803,Christopher Williams,sandragarcia@adams-ward.info,"New Karen, North Dakota, British Indian Ocean Territory (Chagos Archipelago)",Male,55+,New
CUST09804,Thomas Wells,callen@yahoo.com,"Lake Thomas, Tennessee, Martinique",Other,35-44,New
CUST09805,Dr. Maureen Thomas MD,jeffery52@hotmail.com,"Braymouth, Illinois, Vietnam",Other,18-24,Returning
CUST09806,Kelly Russo,linda07@yahoo.com,"Hernandezhaven, California, Sudan",Male,25-34,New
CUST09807,Pamela Murphy,renee07@steele.com,"Robertton, Tennessee, British Virgin Islands",Other,35-44,Returning
CUST09808,Marie Bird,matthew42@payne.com,"Jordanfurt, Wyoming, Palau",Female,35-44,New
CUST09809,Riley Rivera,reedjoe@saunders-berg.info,"North Christopherview, South Carolina, United States Virgin Islands",Male,55+,Returning
CUST09810,Jessica Le PhD,hollandholly@yahoo.com,"Kellyberg, Kansas, Romania",Male,45-54,New
CUST09811,Rachel Lynn,michelleyang@yahoo.com,"Aaronchester, North Dakota, Djibouti",Female,55+,Returning
CUST09812,Amber Roberts,campbellerin@ballard.net,"Michaelview, Alaska, Macao",Female,35-44,New
CUST09813,Erin Powers,barnesjanet@henry-page.com,"Thomasland, Nebraska, Hong Kong",Female,55+,New
CUST09814,Melody Clarke,ginalee@mcbride-potter.biz,"West Kathleen, Mississippi, Aruba",Female,25-34,Returning
CUST09815,Becky Sanchez,seangonzales@cantrell.com,"North Aprilburgh, California, Andorra",Male,55+,Returning
CUST09816,Michelle Gonzales,jtownsend@yahoo.com,"South David, Wyoming, Tokelau",Other,35-44,New
CUST09817,Robert Brown,xball@hotmail.com,"Lake Jacobton, Idaho, Kiribati",Male,35-44,New
CUST09818,Bernard Curry MD,smithbrandy@marshall.net,"South Lisa, Missouri, Sweden",Male,55+,VIP
CUST09819,James Barker,kathleengomez@moore-navarro.com,"Davidland, Georgia, Costa Rica",Male,25-34,New
CUST09820,Ruth Smith,isabella15@yahoo.com,"North Ericburgh, Texas, Svalbard & Jan Mayen Islands",Female,18-24,New
CUST09821,Gregory Wright,fhodges@gonzales.com,"West Cherylmouth, Texas, Cambodia",Male,25-34,VIP
CUST09822,Joshua Cordova,michael11@yahoo.com,"East Geraldport, Arizona, Antigua and Barbuda",Female,35-44,Returning
CUST09823,Douglas Marshall,nicolebrown@hotmail.com,"Lewisborough, Arizona, Nicaragua",Other,35-44,New
CUST09824,Bryan Branch,scastillo@yahoo.com,"East Katelynshire, Georgia, Svalbard & Jan Mayen Islands",Other,18-24,New
CUST09825,Christine Frazier,benjaminmartin@gmail.com,"Dillonmouth, Washington, Kuwait",Male,55+,New
CUST09826,Samuel Chapman,rkoch@hopkins.com,"Port Stevenfort, Massachusetts, French Southern Territories",Female,55+,Returning
CUST09827,Teresa Brown,melissashaw@white.org,"North Brandon, Oklahoma, United Arab Emirates",Female,55+,New
CUST09828,Jon Sanchez,kennedyjohn@hotmail.com,"West Aliciaborough, Colorado, Saint Martin",Other,55+,New
CUST09829,Tiffany Harvey,rpowers@hotmail.com,"East Shelly, Virginia, Papua New Guinea",Male,25-34,New
CUST09830,Christopher Murray,latasha32@farrell-pearson.org,"Woodfort, Delaware, Spain",Male,45-54,New
CUST09831,Christopher Gibson,crystal90@gmail.com,"Lake Carrie, Mississippi, Heard Island and McDonald Islands",Female,18-24,VIP
CUST09832,Heather Vega,simpsonjonathan@lindsey-garcia.com,"Bettyshire, Kansas, Libyan Arab Jamahiriya",Female,45-54,New
CUST09833,Sara Wallace,whitemark@yahoo.com,"New Stephanieville, Hawaii, Guernsey",Male,45-54,New
CUST09834,Robert Peterson,iblankenship@gmail.com,"Lake Annberg, Texas, Serbia",Other,55+,New
CUST09835,Carlos Mcdonald,hallmark@hotmail.com,"Ruizview, Florida, Monaco",Female,18-24,VIP
CUST09836,Ashley Thornton,christopherharrison@kramer-lawson.biz,"Williamhaven, Iowa, Gabon",Female,18-24,New
CUST09837,Kevin Baker,zpeterson@yahoo.com,"East Victoriaborough, Michigan, Venezuela",Male,18-24,Returning
CUST09838,Brooke Stevens,dakota03@yahoo.com,"Stevenmouth, Missouri, Qatar",Male,18-24,New
CUST09839,Charles Odonnell,hcarter@hotmail.com,"North Anthonychester, Oklahoma, Oman",Other,18-24,Returning
CUST09840,Jonathan Cross,olsensamantha@williams.com,"South Stephanie, Montana, Solomon Islands",Female,25-34,New
CUST09841,Savannah Jones,garrisonjoseph@yahoo.com,"West Patricia, Nebraska, Maldives",Female,55+,Returning
CUST09842,Angela Watson,michael62@charles.com,"Ortizshire, New Jersey, Iran",Other,18-24,New
CUST09843,Tracy Pineda,brett49@castillo.net,"Onealtown, Rhode Island, Puerto Rico",Female,45-54,New
CUST09844,James Smith,milleredward@morales-tanner.com,"Griffithview, Texas, India",Female,25-34,Returning
CUST09845,Richard Howe,jilldavenport@walls-white.biz,"Kathyhaven, Michigan, Philippines",Female,45-54,New
CUST09846,Jordan Porter,xavierrhodes@hall-taylor.com,"West Larrybury, Wisconsin, Puerto Rico",Male,18-24,New
CUST09847,Elizabeth Kelley,xgomez@gmail.com,"West Dennis, South Dakota, Tanzania",Male,45-54,Returning
CUST09848,Donna Johnson,ericduarte@gmail.com,"Port Jamesbury, Minnesota, Zimbabwe",Male,25-34,New
CUST09849,Kenneth Peterson,monicaward@hawkins-young.info,"Nealview, Idaho, Malta",Female,55+,VIP
CUST09850,Brett English,bgreene@rose-ali.biz,"Velezside, South Dakota, Timor-Leste",Male,25-34,New
CUST09851,Richard Frazier,jeanettedawson@yahoo.com,"Lake Jontown, Kansas, Bosnia and Herzegovina",Female,45-54,New
CUST09852,Angela Clark,jorge85@yahoo.com,"South Danieltown, Rhode Island, Monaco",Male,25-34,New
CUST09853,Jenna Smith,tapiashelby@rice.info,"North Patricia, Iowa, Turks and Caicos Islands",Female,45-54,Returning
CUST09854,Steven Evans,dcarlson@price.com,"Lake Craigburgh, Texas, Tuvalu",Male,35-44,New
CUST09855,Annette Quinn PhD,hrobertson@snyder-hernandez.com,"Kaitlynstad, Oregon, China",Female,25-34,Returning
CUST09856,Jade Jacobs,harrisjimmy@west.net,"West Brittney, Nebraska, Timor-Leste",Other,45-54,New
CUST09857,Gabriel Harmon,patriciadouglas@yahoo.com,"Lake Amber, New Hampshire, Kenya",Other,18-24,Returning
CUST09858,Molly Jones,stephencase@gmail.com,"New Lisa, Arizona, United States Virgin Islands",Male,55+,New
CUST09859,Carrie Garcia,ogonzalez@jones-snyder.com,"Elizabethside, Maine, Lao People's Democratic Republic",Female,45-54,New
CUST09860,Ruth Ray,nicole97@hotmail.com,"Piercebury, South Dakota, Saint Barthelemy",Male,45-54,New
CUST09861,Caroline Quinn,gregorylozano@lewis-ibarra.com,"Griffinmouth, Tennessee, Japan",Male,55+,New
CUST09862,Amanda Ward,evansrobert@hotmail.com,"Jillside, Michigan, Trinidad and Tobago",Female,45-54,Returning
CUST09863,Susan Lopez,wking@hotmail.com,"Dickersonstad, Nebraska, New Caledonia",Male,18-24,New
CUST09864,Francisco Sutton,aburton@park.com,"East Lisaville, Colorado, Tunisia",Male,25-34,New
CUST09865,Brandon Powers,andersoncraig@benjamin.com,"South Debra, West Virginia, Faroe Islands",Female,45-54,New
CUST09866,Sharon Ward MD,andersonryan@spencer.com,"West Evanport, Georgia, Wallis and Futuna",Male,18-24,New
CUST09867,Nicholas Burke,william70@andrade.biz,"Douglasmouth, North Dakota, Holy See (Vatican City State)",Other,18-24,New
CUST09868,Julia Kidd,frycarolyn@hamilton.com,"Greenside, California, Israel",Female,55+,New
CUST09869,Stacey Morris,jessica63@yahoo.com,"Brandontown, Wisconsin, Belize",Male,55+,Returning
CUST09870,Barry Jackson,margaretguzman@valencia.net,"Raymondburgh, Tennessee, Chad",Female,45-54,New
CUST09871,Matthew Todd,norrislawrence@yahoo.com,"Maryberg, Iowa, Slovakia (Slovak Republic)",Other,25-34,New
CUST09872,Summer Stanton,kellyjohnson@yates.com,"Riosville, Mississippi, Kenya",Other,45-54,Returning
CUST09873,Aaron Cook,christinalee@gmail.com,"Catherinehaven, Nebraska, China",Male,45-54,Returning
CUST09874,Nicholas Gomez,joshua24@patterson-clay.biz,"Nortonville, Iowa, Iceland",Male,55+,VIP
CUST09875,Eric Bell,gcastro@hotmail.com,"Moorefort, Georgia, Pakistan",Other,55+,New
CUST09876,Donna Jackson,pruittbrandon@gmail.com,"New Susanfurt, Wisconsin, British Indian Ocean Territory (Chagos Archipelago)",Male,55+,Returning
CUST09877,Cassandra Lee,tyler74@gordon.com,"West Nicholas, Arkansas, Equatorial Guinea",Other,25-34,VIP
CUST09878,Jennifer Garza,alvarezpaula@yahoo.com,"Paulland, North Carolina, Latvia",Other,18-24,VIP
CUST09879,Jacob Williams,adamsjeffrey@gmail.com,"West Austin, Missouri, India",Other,35-44,New
CUST09880,Nicole Robles,mcclurebethany@gmail.com,"North Justin, Missouri, Nicaragua",Other,18-24,Returning
CUST09881,Christine Hale,mcdonaldjoshua@thomas-perez.biz,"Johnsonborough, Idaho, Antigua and Barbuda",Other,25-34,New
CUST09882,Amanda Nelson,hoodbrian@smith-baker.com,"Lake Brian, New York, Bosnia and Herzegovina",Female,35-44,Returning
CUST09883,Joshua Fletcher,brandon07@hotmail.com,"New Kristinland, Virginia, Palau",Other,35-44,Returning
CUST09884,Jason Hernandez,bakerlinda@conner.info,"Hesston, New Jersey, Macao",Female,25-34,New
CUST09885,John Moss,jennifer36@peterson.net,"Lake Michellebury, New York, Hong Kong",Male,55+,New
CUST09886,Jacqueline Barton,connieward@yahoo.com,"New Amanda, Texas, Equatorial Guinea",Other,45-54,New
CUST09887,Brian Sanchez,stacyjohnson@yahoo.com,"Lake Nataliechester, Louisiana, Russian Federation",Male,25-34,New
CUST09888,Kathleen Scott,johnross@cannon-mendoza.info,"Port Jameschester, Arizona, Saint Pierre and Miquelon",Other,25-34,New
CUST09889,Michael Nelson,emily19@gmail.com,"Cruzfurt, Missouri, Brazil",Female,45-54,New
CUST09890,Christine Short,jessicabyrd@yahoo.com,"South Ashley, Arkansas, Bhutan",Male,25-34,Returning
CUST09891,Danielle Fleming,monicaevans@gibbs-torres.info,"Hawkinsville, Colorado, Thailand",Other,45-54,New
CUST09892,John Ross,timothy76@diaz.com,"South Brianland, New York, Cocos (Keeling) Islands",Other,55+,New
CUST09893,Dr. Jennifer Dixon MD,cooleystephen@carter.com,"Griffinburgh, Oregon, Pakistan",Other,18-24,Returning
CUST09894,Larry Richard,randyortiz@harrington-berry.com,"New Maria, Kentucky, Sudan",Other,55+,Returning
CUST09895,Robert Hicks,larryperez@yahoo.com,"North Joseberg, Maryland, Comoros",Male,25-34,New
CUST09896,Todd Watkins,joseph77@hotmail.com,"North Michelle, South Carolina, Madagascar",Other,45-54,VIP
CUST09897,Robin Garrett,jorozco@yahoo.com,"West Calvin, Missouri, Thailand",Female,55+,New
CUST09898,Catherine Mcintosh,melissastone@hotmail.com,"North Jeremiahland, Kansas, Gibraltar",Male,55+,New
CUST09899,Dr. George Reynolds,oconnorjeffery@nelson.com,"Craigside, Louisiana, Kenya",Female,55+,Returning
CUST09900,Carolyn Zuniga,joseph47@bailey.com,"Victoriaburgh, Washington, United Arab Emirates",Female,35-44,New
CUST09901,Justin Ramirez,rodriguezshannon@gmail.com,"West Rachel, Montana, Canada",Male,25-34,Returning
CUST09902,Aaron Hobbs,gilmoreamanda@gmail.com,"East Cynthia, Pennsylvania, Gambia",Other,18-24,Returning
CUST09903,Brooke Wells,pageheather@lawson.info,"Lake Sethton, Ohio, Moldova",Other,45-54,Returning
CUST09904,Edwin Washington,fclark@hotmail.com,"Edwardport, Wisconsin, Bolivia",Male,25-34,New
CUST09905,Julian Contreras,ericksonarthur@wilson.net,"Bowenmouth, California, Palau",Other,18-24,New
CUST09906,Nathan Smith,johncole@levine.org,"North Annaville, Wisconsin, Anguilla",Female,35-44,Returning
CUST09907,Sarah Duncan,thernandez@miller.com,"South Erin, Ohio, Sierra Leone",Female,55+,New
CUST09908,Charles Lopez,gonzalesjose@stewart.com,"East Todd, Kentucky, Vietnam",Male,18-24,Returning
CUST09909,Gary Mcguire,jsmith@yahoo.com,"South Williammouth, Alaska, Brazil",Female,18-24,New
CUST09910,Jessica Haynes,tonyrandall@gmail.com,"Harringtonshire, Nevada, Honduras",Female,35-44,Returning
CUST09911,Bryan Webb,nsmith@yahoo.com,"Ryanside, Colorado, Barbados",Male,25-34,Returning
CUST09912,Veronica Schwartz,powelldean@gmail.com,"Leetown, North Carolina, Guam",Male,25-34,New
CUST09913,James Macdonald,ashleystout@wilcox.org,"Nealberg, Nebraska, New Caledonia",Male,45-54,Returning
CUST09914,Barbara Evans,amyhill@yahoo.com,"Proctorview, New Mexico, Tuvalu",Female,55+,New
CUST09915,Christopher Garcia,kellylopez@yahoo.com,"Gillfort, North Dakota, Swaziland",Female,35-44,New
CUST09916,Mr. Raymond Chambers,qsmith@parker-little.info,"Peterchester, Nebraska, Bolivia",Male,35-44,New
CUST09917,David Pearson,michaelramirez@booth-may.com,"West Jillmouth, New Jersey, Tokelau",Male,35-44,New
CUST09918,Julie Wood,jennacantrell@johnson-singh.com,"Floresstad, Rhode Island, Denmark",Male,35-44,New
CUST09919,James Robinson,smarquez@davis-haas.net,"Port Brettshire, Maine, Wallis and Futuna",Female,35-44,New
CUST09920,Jacob Shaw,charleshull@glenn-cox.com,"New Christopherfurt, Arizona, Iraq",Female,55+,New
CUST09921,Timothy Reeves,gjackson@yahoo.com,"Johnfort, West Virginia, Guinea",Female,18-24,New
CUST09922,David Carter,lallen@gmail.com,"Robertborough, Missouri, Nicaragua",Female,35-44,Returning
CUST09923,Dawn Jones,harry31@yahoo.com,"Leetown, Arkansas, Norfolk Island",Male,18-24,New
CUST09924,David Miranda,darrell26@yahoo.com,"Williamschester, Idaho, Afghanistan",Other,25-34,New
CUST09925,Taylor Manning,sharon39@king.biz,"New Danielborough, Tennessee, Honduras",Female,25-34,New
CUST09926,Hunter Brown,dfloyd@gmail.com,"Coxhaven, Oklahoma, China",Other,18-24,Returning
CUST09927,Miss Alyssa Barber,johnarias@hotmail.com,"Port Vincent, Kansas, Latvia",Female,35-44,Returning
CUST09928,Sheila Porter,wendyellis@yahoo.com,"Lake Rhondachester, Indiana, Georgia",Other,25-34,Returning
CUST09929,Jennifer Browning,david04@gmail.com,"North April, Oregon, Bouvet Island (Bouvetoya)",Other,55+,New
CUST09930,Megan Ball MD,christopher79@thornton-smith.com,"Taylorfurt, Michigan, Turks and Caicos Islands",Male,18-24,Returning
CUST09931,Donna Chandler,wbrooks@yahoo.com,"Lake Cathy, Nevada, Cape Verde",Male,45-54,Returning
CUST09932,Laurie Andrews,robin47@yahoo.com,"Rosarioville, Delaware, Rwanda",Other,45-54,New
CUST09933,Cynthia Johnson,xlawson@yahoo.com,"East Teresa, Florida, Solomon Islands",Female,55+,Returning
CUST09934,Garrett Evans,tgibson@lane.net,"South Edgarville, Missouri, Czech Republic",Other,35-44,New
CUST09935,Denise Chapman,martinezkelly@hotmail.com,"Alexanderfort, New Hampshire, Bahrain",Other,45-54,New
CUST09936,Cathy Johnson,rebecca47@spears.com,"Lake Robert, Alabama, Mongolia",Other,45-54,New
CUST09937,Mrs. Barbara Smith,miguel11@hernandez.com,"West Derrick, Maryland, Guatemala",Male,35-44,VIP
CUST09938,Olivia Ellis,joseph45@ward-davidson.com,"Rachaelville, Missouri, Croatia",Other,35-44,New
CUST09939,Latoya Pitts,ulewis@gmail.com,"Lake Megan, Virginia, Colombia",Other,45-54,New
CUST09940,Nathaniel Gutierrez,qrodriguez@bruce.com,"Lindseyborough, West Virginia, Faroe Islands",Other,25-34,New
CUST09941,Bobby Davis,loriduran@rhodes.com,"Obrienton, New Hampshire, Saint Lucia",Other,55+,Returning
CUST09942,Shelby Cameron DVM,williamssandra@peck-scott.net,"North Ebonyland, Kansas, Greece",Male,18-24,New
CUST09943,Mrs. Amanda Fernandez,jason59@mitchell-wells.org,"Aliciaborough, Hawaii, Hungary",Male,45-54,Returning
CUST09944,Paige Smith,jacksonrhonda@hotmail.com,"North Jasontown, West Virginia, Mexico",Other,25-34,Returning
CUST09945,Tyler Garcia,georgeknox@jones-klein.com,"Sharonville, Maryland, Romania",Female,25-34,New
CUST09946,Julie White,gfrazier@hunt-jones.com,"Holand, Wisconsin, Gambia",Male,25-34,New
CUST09947,Shannon Coleman,montgomerydavid@hotmail.com,"Susanhaven, Kentucky, Syrian Arab Republic",Male,45-54,New
CUST09948,Haley Murray,pacemicheal@gmail.com,"New Jasmin, Kentucky, Zimbabwe",Other,25-34,New
CUST09949,Grant Gray,iwarren@le.com,"West Alyssa, North Carolina, Costa Rica",Female,18-24,Returning
CUST09950,Patricia Villanueva,aaron43@schmitt.com,"North Cameron, Louisiana, Mozambique",Other,35-44,New
CUST09951,Stephanie Nguyen,allisonhogan@hotmail.com,"North Melissamouth, Oklahoma, Christmas Island",Other,55+,New
CUST09952,Grace Stone,carolnguyen@hotmail.com,"Robertsonfurt, Tennessee, Italy",Female,18-24,New
CUST09953,Andrew Barker,matthewgonzalez@snow-love.com,"Cheyenneport, Wisconsin, Zambia",Other,45-54,Returning
CUST09954,Jacqueline Terrell,stephanie40@leon.biz,"Port Jackport, North Dakota, Malawi",Male,35-44,Returning
CUST09955,Jeffery Kelly,jonathon81@hotmail.com,"West Nina, Wyoming, Albania",Male,18-24,New
CUST09956,Anthony Contreras,brenda28@cox.com,"New Raymond, New Mexico, Tuvalu",Male,18-24,New
CUST09957,Dustin Davis,zwalton@yahoo.com,"Lake Mikemouth, Idaho, Saint Vincent and the Grenadines",Male,18-24,New
CUST09958,Jennifer Brown,charles12@hubbard.com,"Martinezfort, Nevada, Czech Republic",Other,25-34,New
CUST09959,Mitchell Jackson,mperry@morgan.com,"Lisabury, Maryland, Western Sahara",Male,25-34,New
CUST09960,Brian Hayden,vwilliams@gmail.com,"Claireland, Wisconsin, Myanmar",Female,55+,New
CUST09961,Robert Green,tammyfleming@gmail.com,"Davistown, New Mexico, French Guiana",Female,25-34,New
CUST09962,Kenneth Wilson,lesliedavis@hotmail.com,"Mariotown, North Carolina, Saint Vincent and the Grenadines",Female,55+,New
CUST09963,Kimberly Rivera,tracey89@yahoo.com,"Jessicaland, Maine, Tunisia",Female,18-24,VIP
CUST09964,Nicholas Leon,danielle27@johnson-waters.com,"South Zachary, New Hampshire, Guinea",Female,55+,New
CUST09965,Jeffrey Alvarez,ryoung@gmail.com,"South Joseph, Rhode Island, Myanmar",Other,18-24,Returning
CUST09966,Natasha Wang,fergusondavid@gonzalez-crawford.biz,"North Kenneth, Kentucky, Tonga",Other,55+,Returning
CUST09967,Casey Gonzalez,mgreen@murray-wells.com,"Meyerton, Iowa, Uzbekistan",Female,25-34,Returning
CUST09968,Lauren Molina,suzannemontes@hotmail.com,"New Michelleton, Florida, Reunion",Male,55+,New
